('0', 'null'),
('36323', 'Crate'),
('36324', 'Crate'),
('36325', 'Barrel of swords'),
('36326', 'Barrel'),
('36327', 'Barrel'),
('36328', 'null'),
('36329', 'null'),
('36330', 'null'),
('36331', 'null'),
('36332', 'null'),
('36333', 'null'),
('36334', 'null'),
('36335', 'Shelves'),
('36336', 'Shelves'),
('36337', 'Shelves'),
('36338', 'Shelves'),
('36339', 'Door'),
('36340', 'Door'),
('36341', 'Door'),
('36342', 'Door'),
('36343', 'Door'),
('36344', 'Door'),
('36345', 'null'),
('36346', 'null'),
('36347', 'Ladder'),
('36348', 'Ladder'),
('36349', 'Ladder'),
('36350', 'Table'),
('36351', 'Crate'),
('36352', 'Crate'),
('36353', 'Barrel'),
('36354', 'Boxes'),
('36355', 'Door'),
('36356', 'Door'),
('36357', 'Door'),
('36358', 'Door'),
('36359', 'Door'),
('36360', 'Door'),
('36361', 'null'),
('36362', 'null'),
('36363', 'Ladder'),
('36364', 'Ladder'),
('36365', 'Ladder'),
('36366', 'Table'),
('36367', 'Barrel'),
('36368', 'Boxes'),
('36369', 'Crate'),
('36370', 'Crate'),
('36371', 'null'),
('36372', 'null'),
('36373', 'null'),
('36374', 'null'),
('36375', 'null'),
('36376', 'null'),
('36377', 'null'),
('36378', 'null'),
('36379', 'null'),
('36380', 'null'),
('36381', 'null'),
('36382', 'null'),
('36383', 'null'),
('36384', 'null'),
('36385', 'null'),
('36386', 'null'),
('36387', 'null'),
('36388', 'null'),
('36389', 'null'),
('36390', 'null'),
('36391', 'null'),
('36392', 'null'),
('36393', 'null'),
('36394', 'null'),
('36395', 'null'),
('36396', 'null'),
('36397', 'null'),
('36398', 'null'),
('36399', 'null'),
('36400', 'null'),
('36401', 'null'),
('36402', 'null'),
('36403', 'null'),
('36404', 'null'),
('36405', 'null'),
('36406', 'null'),
('36407', 'null'),
('36408', 'null'),
('36409', 'null'),
('36410', 'null'),
('36411', 'null'),
('36412', 'null'),
('36413', 'null'),
('36414', 'null'),
('36415', 'null'),
('36416', 'null'),
('36417', 'null'),
('36418', 'null'),
('36419', 'null'),
('36420', 'null'),
('36421', 'null'),
('36422', 'null'),
('36423', 'null'),
('36424', 'null'),
('36425', 'null'),
('36426', 'null'),
('36427', 'null'),
('36428', 'null'),
('36429', 'null'),
('36430', 'null'),
('36431', 'null'),
('36432', 'null'),
('36433', 'null'),
('36434', 'null'),
('36435', 'null'),
('36436', 'null'),
('36437', 'null'),
('36438', 'null'),
('36439', 'null'),
('36440', 'null'),
('36441', 'Steps'),
('36442', 'null'),
('36443', 'Steps'),
('36444', 'null'),
('36445', 'Steps'),
('36446', 'null'),
('36447', 'null'),
('36448', 'null'),
('36449', 'null'),
('36450', 'null'),
('36451', 'Stairs'),
('36452', 'null'),
('36453', 'null'),
('36454', 'null'),
('36455', 'null'),
('36456', 'null'),
('36457', 'null'),
('36458', 'null'),
('36459', 'null'),
('36460', 'null'),
('36461', 'null'),
('36462', 'null'),
('36463', 'null'),
('36464', 'null'),
('36465', 'null'),
('36466', 'null'),
('36467', 'null'),
('36468', 'Steps'),
('36469', 'Steps'),
('36470', 'null'),
('36471', 'null'),
('36472', 'Steps'),
('36473', 'null'),
('36474', 'Steps'),
('36475', 'Stairs'),
('36476', 'null'),
('36477', 'null'),
('36478', 'Stairs'),
('36479', 'null'),
('36480', 'Steps'),
('36481', 'Steps'),
('36482', 'null'),
('36483', 'null'),
('36484', 'Steps'),
('36485', 'null'),
('36486', 'null'),
('36487', 'null'),
('36488', 'null'),
('36489', 'null'),
('36490', 'null'),
('36491', 'null'),
('36492', 'null'),
('36493', 'null'),
('36494', 'null'),
('36495', 'Steps'),
('36496', 'null'),
('36497', 'null'),
('36498', 'null'),
('36499', 'null'),
('36500', 'null'),
('36501', 'Stairs'),
('36502', 'null'),
('36503', 'null'),
('36504', 'null'),
('36505', 'null'),
('36506', 'null'),
('36507', 'null'),
('36508', 'null'),
('36509', 'null'),
('36510', 'null'),
('36511', 'null'),
('36512', 'null'),
('36513', 'Steps'),
('36514', 'Steps'),
('36515', 'null'),
('36516', 'null'),
('36517', 'Steps'),
('36518', 'null'),
('36519', 'Steps'),
('36520', 'null'),
('36521', 'Steps'),
('36522', 'null'),
('36523', 'Steps'),
('36524', 'null'),
('36525', 'null'),
('36526', 'null'),
('36527', 'null'),
('36528', 'null'),
('36529', 'null'),
('36530', 'null'),
('36531', 'null'),
('36532', 'Steps'),
('36533', 'null'),
('36534', 'null'),
('36535', 'null'),
('36536', 'null'),
('36537', 'null'),
('36538', 'null'),
('36539', 'null'),
('36540', 'Steps'),
('36541', 'null'),
('36542', 'null'),
('36543', 'null'),
('36544', 'null'),
('36545', 'null'),
('36546', 'null'),
('36547', 'null'),
('36548', 'null'),
('36549', 'null'),
('36550', 'null'),
('36551', 'null'),
('36552', 'null'),
('36553', 'null'),
('36554', 'null'),
('36555', 'null'),
('36556', 'null'),
('36557', 'null'),
('36558', 'null'),
('36559', 'null'),
('36560', 'null'),
('36561', 'null'),
('36562', 'null'),
('36563', 'null'),
('36564', 'null'),
('36565', 'null'),
('36566', 'null'),
('36567', 'null'),
('36568', 'null'),
('36569', 'null'),
('36570', 'null'),
('36571', 'null'),
('36572', 'null'),
('36573', 'Table'),
('36574', 'Table'),
('36575', 'Table'),
('36576', 'Table'),
('36577', 'Table'),
('36578', 'Table'),
('36579', 'Table'),
('36580', 'Table'),
('36581', 'Table'),
('36582', 'Table'),
('36583', 'Table'),
('36584', 'Table'),
('36585', 'Table'),
('36586', 'Table'),
('36587', 'null'),
('36588', 'null'),
('36589', 'null'),
('36590', 'null'),
('36591', 'null'),
('36592', 'null'),
('36593', 'null'),
('36594', 'null'),
('36595', 'null'),
('36596', 'null'),
('36597', 'null'),
('36598', 'null'),
('36599', 'null'),
('36600', 'null'),
('36601', 'null'),
('36602', 'null'),
('36603', 'null'),
('36604', 'null'),
('36605', 'null'),
('36606', 'null'),
('36607', 'null'),
('36608', 'null'),
('36609', 'null'),
('36610', 'null'),
('36611', 'null'),
('36612', 'null'),
('36613', 'null'),
('36614', 'null'),
('36615', 'null'),
('36616', 'null'),
('36617', 'null'),
('36618', 'null'),
('36619', 'null'),
('36620', 'null'),
('36621', 'null'),
('36622', 'null'),
('36623', 'null'),
('36624', 'null'),
('36625', 'Trapdoor'),
('36626', 'Rock'),
('36627', 'Rock'),
('36628', 'Rocks'),
('36629', 'null'),
('36630', 'null'),
('36631', 'null'),
('36632', 'null'),
('36633', 'null'),
('36634', 'null'),
('36635', 'null'),
('36636', 'null'),
('36637', 'null'),
('36638', 'null'),
('36639', 'null'),
('36640', 'null'),
('36641', 'null'),
('36642', 'null'),
('36643', 'null'),
('36644', 'Ladder'),
('36645', 'Ladder'),
('36646', 'Ladder'),
('36647', 'null'),
('36648', 'null'),
('36649', 'null'),
('36650', 'null'),
('36651', 'null'),
('36652', 'null'),
('36653', 'null'),
('36654', 'null'),
('36655', 'null'),
('36656', 'null'),
('36657', 'null'),
('36658', 'null'),
('36659', 'null'),
('36660', 'null'),
('36661', 'null'),
('36662', 'null'),
('36663', 'null'),
('36664', 'null'),
('36665', 'null'),
('36666', 'null'),
('36667', 'null'),
('36668', 'null'),
('36669', 'null'),
('36670', 'null'),
('36671', 'null'),
('36672', 'null'),
('36673', 'null'),
('36674', 'null'),
('36675', 'null'),
('36676', 'null'),
('36677', 'null'),
('36678', 'null'),
('36679', 'null'),
('36680', 'null'),
('36681', 'null'),
('36682', 'null'),
('36683', 'null'),
('36684', 'null'),
('36685', 'null'),
('36686', 'null'),
('36687', 'Trapdoor'),
('36688', 'Hollow log'),
('36689', 'Hollow log'),
('36690', 'Hollow log'),
('36691', 'Trapdoor'),
('36692', 'Ladder'),
('36693', 'Ladder'),
('36694', 'Ladder'),
('36695', 'Fountain of Heroes'),
('36696', 'Ruined Pillar'),
('36697', 'Ruined Pillar'),
('36698', 'Pillar'),
('36699', 'Ruined Pillar'),
('36700', 'Ruined Pillar'),
('36701', 'Ruined Pillar'),
('36702', 'Ruined Pillar'),
('36703', 'Ladder'),
('36704', 'null'),
('36705', 'Hedge'),
('36706', 'Hedge'),
('36707', 'Young vine'),
('36708', 'Young vine'),
('36709', 'Growing vine'),
('36710', 'Tall vine'),
('36711', 'Tropical tree'),
('36712', 'Floor spikes'),
('36713', 'Opening'),
('36714', 'Ogre Coffin'),
('36715', 'Ogre Coffin'),
('36716', 'null'),
('36717', 'null'),
('36718', 'null'),
('36719', 'null'),
('36720', 'null'),
('36721', 'null'),
('36722', 'null'),
('36723', 'null'),
('36724', 'null'),
('36725', 'null'),
('36726', 'Chair'),
('36727', 'Table'),
('36728', 'Table'),
('36729', 'Wardrobe'),
('36730', 'Table'),
('36731', 'Table'),
('36732', 'Wooden defence'),
('36733', 'null'),
('36734', 'null'),
('36735', 'null'),
('36736', 'Coffin'),
('36737', 'Coffin'),
('36738', 'Coffin'),
('36739', 'Coffin'),
('36740', 'null'),
('36741', 'null'),
('36742', 'null'),
('36743', 'null'),
('36744', 'Pillar'),
('36745', 'Rope swing'),
('36746', 'Rope swing'),
('36747', 'Cave wall'),
('36748', 'Cart Camel'),
('36749', 'Statue'),
('36750', 'Statue'),
('36751', 'Statue'),
('36752', 'Statue'),
('36753', 'Statue'),
('36754', 'Statue'),
('36755', 'null'),
('36756', 'null'),
('36757', 'null'),
('36758', 'null'),
('36759', 'null'),
('36760', 'null'),
('36761', 'null'),
('36762', 'null'),
('36763', 'null'),
('36764', 'null'),
('36765', 'Swamp Boaty'),
('36766', 'null'),
('36767', 'null'),
('36768', 'Ladder'),
('36769', 'Ladder'),
('36770', 'Ladder'),
('36771', 'Ladder'),
('36772', 'Ladder'),
('36773', 'Staircase'),
('36774', 'Staircase'),
('36775', 'Staircase'),
('36776', 'Staircase'),
('36777', 'Staircase'),
('36778', 'Staircase'),
('36779', 'Suit of armour'),
('36780', 'Cannon'),
('36781', 'Fountain'),
('36782', 'Bush'),
('36783', 'Chair'),
('36784', 'Hanging meat'),
('36785', 'Hanging meat'),
('36786', 'Bank booth'),
('36787', 'Closed Bank booth'),
('36788', 'Bank deposit box'),
('36789', 'Bank table'),
('36790', 'Cannonballs'),
('36791', 'Stairs'),
('36792', 'Stairs'),
('36793', 'Stairs'),
('36794', 'Stairs'),
('36795', 'Ladder'),
('36796', 'Ladder'),
('36797', 'Ladder'),
('36798', 'Barrel'),
('36799', 'Barrel'),
('36800', 'Barrel'),
('36801', 'Barrel of swords'),
('36802', 'Barrel'),
('36803', 'Painting'),
('36804', 'Painting'),
('36805', 'Painting'),
('36806', 'Painting'),
('36807', 'Hanging tapestry'),
('36808', 'Hanging tapestry'),
('36809', 'Hanging tapestry'),
('36810', 'null'),
('36811', 'Painting'),
('36812', 'Painting'),
('36813', 'Painting'),
('36814', 'Painting'),
('36815', 'Fireplace'),
('36816', 'Fireplace'),
('36817', 'Axe cabinet'),
('36818', 'Axe cabinet'),
('36819', 'Small table'),
('36820', 'Table'),
('36821', 'Table'),
('36822', 'Large table'),
('36823', 'Shelves'),
('36824', 'Shelves'),
('36825', 'Shelves'),
('36826', 'Shelves'),
('36827', 'null'),
('36828', 'null'),
('36829', 'Shelves'),
('36830', 'Chair'),
('36831', 'Chair'),
('36832', 'Bookcase'),
('36833', 'Bookcase'),
('36834', 'Bookcase'),
('36835', 'null'),
('36836', 'Workbench'),
('36837', 'Stool'),
('36838', 'null'),
('36839', 'null'),
('36840', 'null'),
('36841', 'Bed'),
('36842', 'null'),
('36843', 'null'),
('36844', 'Door'),
('36845', 'Door'),
('36846', 'Door'),
('36847', 'Door'),
('36848', 'Door'),
('36849', 'null'),
('36850', 'null'),
('36851', 'Door'),
('36852', 'Door'),
('36853', 'Door'),
('36854', 'null'),
('36855', 'null'),
('36856', 'Door'),
('36857', 'Door'),
('36858', 'Door'),
('36859', 'Door'),
('36860', 'null'),
('36861', 'null'),
('36862', 'Door'),
('36863', 'Door'),
('36864', 'Door'),
('36865', 'Door'),
('36866', 'Flag'),
('36867', 'Water wheel'),
('36868', 'Water wheel'),
('36869', 'Water wheel'),
('36870', 'null'),
('36871', 'Water wheel'),
('36872', 'Sails'),
('36873', 'Sails'),
('36874', 'Mill'),
('36875', 'Mill'),
('36876', 'null'),
('36877', 'Mill'),
('36878', 'Flour bin'),
('36879', 'Mill'),
('36880', 'null'),
('36881', 'Hopper'),
('36882', 'Log pile'),
('36883', 'Plough'),
('36884', 'Food trough'),
('36885', 'Trough'),
('36886', 'Trough'),
('36887', 'Trough'),
('36888', 'Scarecrow'),
('36889', 'Cart'),
('36890', 'Wheelbarrow'),
('36891', 'Tree stump'),
('36892', 'Hay bale'),
('36893', 'Hay bale'),
('36894', 'Hay bales'),
('36895', 'Hay bales'),
('36896', 'Hay bales'),
('36897', 'Hay bales'),
('36898', 'Hay bales'),
('36899', 'Hay bales'),
('36900', 'null'),
('36901', 'null'),
('36902', 'null'),
('36903', 'Sack'),
('36904', 'Sack'),
('36905', 'Bench'),
('36906', 'Hat stand'),
('36907', 'Quiver'),
('36908', 'Wardrobe'),
('36909', 'Wardrobe'),
('36910', 'Table'),
('36911', 'Signpost'),
('36912', 'Gate'),
('36913', 'Gate'),
('36914', 'Gate'),
('36915', 'Gate'),
('36916', 'Gate'),
('36917', 'Gate'),
('36918', 'Gate'),
('36919', 'Gate'),
('36920', 'Trapdoor'),
('36921', 'Trapdoor'),
('36922', 'null'),
('36923', 'Hanging tapestry'),
('36924', 'Standard'),
('36925', 'Standard'),
('36926', 'Standard'),
('36927', 'null'),
('36928', 'Wooden defence'),
('36929', 'Sacks'),
('36930', 'Desk'),
('36931', 'A bunk bed'),
('36932', 'null'),
('36933', 'null'),
('36934', 'Cabinet'),
('36935', 'Counter'),
('36936', 'Stepladder'),
('36937', 'Grandfather clock'),
('36938', 'null'),
('36939', 'null'),
('36940', 'null'),
('36941', 'Bed'),
('36942', 'Bed'),
('36943', 'Bed'),
('36944', 'Bed'),
('36945', 'Ladder'),
('36946', 'Ladder'),
('36947', 'Ladder'),
('36948', 'Ladder'),
('36949', 'Wheelbarrow'),
('36950', 'null'),
('36951', 'Coop'),
('36952', 'Coop'),
('36953', 'Coop'),
('36954', 'Water barrel'),
('36955', 'Water barrel'),
('36956', 'Furnace'),
('36957', 'null'),
('36958', 'null'),
('36959', 'Combat dummy'),
('36960', 'Stairs'),
('36961', 'Stairs'),
('36962', 'Stairs'),
('36963', 'Stairs'),
('36964', 'Stairs'),
('36965', 'Stairs'),
('36966', 'Stairs'),
('36967', 'Stairs'),
('36968', 'Stairs'),
('36969', 'Stairs'),
('36970', 'Spinning wheel'),
('36971', 'Sink'),
('36972', 'Altar'),
('36973', 'Range'),
('36974', 'Logs'),
('36975', 'Logs'),
('36976', 'Bell'),
('36977', 'Bell'),
('36978', 'Organ'),
('36979', 'Organ'),
('36980', 'null'),
('36981', 'null'),
('36982', 'Stand'),
('36983', 'Stand'),
('36984', 'Ladder'),
('36985', 'Ladder'),
('36986', 'Ladder'),
('36987', 'Ladder'),
('36988', 'Ladder'),
('36989', 'Ladder'),
('36990', 'Ladder'),
('36991', 'Ladder'),
('36992', 'null'),
('36993', 'Ladder'),
('36994', 'Ladder'),
('36995', 'Ladder'),
('36996', 'Ladder'),
('36997', 'Ladder'),
('36998', 'Ladder'),
('36999', 'Church door'),
('37000', 'Church door'),
('37001', 'null'),
('37002', 'Church door'),
('37003', 'Church door'),
('37004', 'null'),
('37005', 'Gravestone'),
('37006', 'Gravestone'),
('37007', 'Candle'),
('37008', 'Organ'),
('37009', 'Closed chest'),
('37010', 'Open chest'),
('37011', 'Drawers'),
('37012', 'Drawers'),
('37013', 'Drawers'),
('37014', 'Drawers'),
('37015', 'Crate'),
('37016', 'Crate'),
('37017', 'Boxes'),
('37018', 'Doorway'),
('37019', 'null'),
('37020', 'null'),
('37021', 'null'),
('37022', 'null'),
('37023', 'Staircase'),
('37024', 'null'),
('37025', 'Cabinet'),
('37026', 'Cabinet'),
('37027', 'Drawers'),
('37028', 'Drawers'),
('37029', 'Crate'),
('37030', 'Crate'),
('37031', 'Crate'),
('37032', 'sacks'),
('37033', 'null'),
('37034', 'Cupboard'),
('37035', 'Cupboard'),
('37036', 'Open Cupboard'),
('37037', 'Cupboard'),
('37038', 'Open Cupboard'),
('37039', 'Cupboard'),
('37040', 'Closed chest'),
('37041', 'Closed chest'),
('37042', 'Open chest'),
('37043', 'Open chest'),
('37044', 'Open chest'),
('37045', 'Open chest'),
('37046', 'Open chest'),
('37047', 'Bookcase'),
('37048', 'Wardrobe'),
('37049', 'Wardrobe'),
('37050', 'Wardrobe'),
('37051', 'Wardrobe'),
('37052', 'Wardrobe'),
('37053', 'Wardrobe'),
('37054', 'null'),
('37055', 'null'),
('37056', 'null'),
('37057', 'null'),
('37058', 'null'),
('37059', 'null'),
('37060', 'null'),
('37061', 'null'),
('37062', 'Ship's ladder'),
('37063', 'null'),
('37064', 'null'),
('37065', 'null'),
('37066', 'null'),
('37067', 'null'),
('37068', 'Figurehead'),
('37069', 'null'),
('37070', 'null'),
('37071', 'null'),
('37072', 'null'),
('37073', 'Stags'),
('37074', 'Ectoplasm'),
('37075', 'null'),
('37076', 'null'),
('37077', 'null'),
('37078', 'null'),
('37079', 'null'),
('37080', 'null'),
('37081', 'null'),
('37082', 'null'),
('37083', 'null'),
('37084', 'null'),
('37085', 'null'),
('37086', 'null'),
('37087', 'Tiling'),
('37088', 'Trapdoor'),
('37089', 'null'),
('37090', 'null'),
('37091', 'Trapdoor'),
('37092', 'Springboard'),
('37093', 'null'),
('37094', 'null'),
('37095', 'Archery target'),
('37096', 'Archery target'),
('37097', 'null'),
('37098', 'null'),
('37099', 'null'),
('37100', 'null'),
('37101', 'null'),
('37102', 'null'),
('37103', 'null'),
('37104', 'null'),
('37105', 'null'),
('37106', 'null'),
('37107', 'null'),
('37108', 'null'),
('37109', 'null'),
('37110', 'null'),
('37111', 'null'),
('37112', 'null'),
('37113', 'null'),
('37114', 'Barrel'),
('37115', 'null'),
('37116', 'null'),
('37117', 'null'),
('37118', 'Bookcase'),
('37119', 'Bookcase'),
('37120', 'null'),
('37121', 'Mirror'),
('37122', 'Broom'),
('37123', 'Carcass'),
('37124', 'null'),
('37125', 'null'),
('37126', 'null'),
('37127', 'null'),
('37128', 'null'),
('37129', 'null'),
('37130', 'null'),
('37131', 'null'),
('37132', 'null'),
('37133', 'null'),
('37134', 'null'),
('37135', 'null'),
('37136', 'null'),
('37137', 'null'),
('37138', 'null'),
('37139', 'null'),
('37140', 'null'),
('37141', 'null'),
('37142', 'null'),
('37143', 'null'),
